Step,Clipped_Mean_vs_Unclipped_Mean,Clipped_Mean_vs_Unclipped_Median,Unclipped_Mean_vs_Unclipped_Median
0,0.9995285868644714,0.9866939187049866,0.9864940643310547
1,0.9994039535522461,0.987598180770874,0.9880309700965881
2,0.9987400770187378,0.9853692054748535,0.9859097003936768
3,0.9984321594238281,0.9836807250976562,0.9833853244781494
4,0.996374249458313,0.9848911762237549,0.981033980846405
5,0.9938209652900696,0.9812670946121216,0.9767224192619324
6,0.990788459777832,0.9789716005325317,0.973342776298523
7,0.9853574633598328,0.9739234447479248,0.9637786746025085
8,0.9773324131965637,0.9658097624778748,0.9495542049407959
9,0.9762111902236938,0.9731217622756958,0.9479508996009827
10,0.9669331908226013,0.9587574601173401,0.9146960973739624
11,0.9770395755767822,0.9633467793464661,0.9251420497894287
12,0.9670822620391846,0.9575268626213074,0.9131167531013489
13,0.9607187509536743,0.9487972259521484,0.8912404775619507
14,0.9463735222816467,0.9280539155006409,0.8469363451004028
15,0.9676501750946045,0.9130874872207642,0.862043023109436
16,0.9761854410171509,0.9317415952682495,0.8961941003799438
17,0.9812719225883484,0.9186455011367798,0.8832222819328308
18,0.9778525829315186,0.8984699845314026,0.8551997542381287
19,0.9608587026596069,0.893753707408905,0.8292069435119629
20,0.9816523790359497,0.8875623941421509,0.8394533395767212
21,0.9729489088058472,0.8851635456085205,0.834510326385498
22,0.9820025563240051,0.8688092231750488,0.8254530429840088
23,0.9757739305496216,0.849800169467926,0.79880690574646
24,0.9689525961875916,0.8487399220466614,0.796548068523407
25,0.9563157558441162,0.8212416768074036,0.7732439041137695
26,0.9690746068954468,0.7850989699363708,0.7439172267913818
27,0.9791144132614136,0.8263649940490723,0.7709548473358154
28,0.9644630551338196,0.7910144925117493,0.7404323220252991
29,0.9573695659637451,0.7921376824378967,0.7531849145889282
30,0.9757975339889526,0.8173803687095642,0.7635895013809204
31,0.9390634298324585,0.7763291597366333,0.705062747001648
32,0.9654906988143921,0.788882851600647,0.7443765997886658
33,0.947990894317627,0.7659866213798523,0.70725017786026
34,0.9680500626564026,0.7827599048614502,0.7509217262268066
35,0.9614696502685547,0.7767852544784546,0.7069931030273438
36,0.9718003273010254,0.5893003344535828,0.5663125514984131
37,0.9720577597618103,0.7563931941986084,0.7202497720718384
38,0.9653819799423218,0.7319416403770447,0.6899986267089844
39,0.967817485332489,0.7268269062042236,0.694511890411377
40,0.9698794484138489,0.6997789144515991,0.6765057444572449
41,0.9566916227340698,0.7161840200424194,0.6940690875053406
42,0.9880141615867615,0.6662791967391968,0.6451740264892578
43,0.9846820831298828,0.7449058890342712,0.7290506958961487
44,0.9907647371292114,0.7041604518890381,0.6611543893814087
45,0.9918307065963745,0.708457350730896,0.6862968802452087
46,0.9788722991943359,0.7522407174110413,0.6797288656234741
47,0.9899412393569946,0.6858651638031006,0.657623827457428
48,0.9840670228004456,0.6645609140396118,0.6260455846786499
49,0.9735238552093506,0.719603955745697,0.6257157325744629
50,0.9727796316146851,0.6775805950164795,0.6225937008857727
